ÇØ¼ö¼öÁú±âÁØ,ÀúÃþ¼ö¿Â,ÀúÃþ¿°ºÐ,ÀúÃþDO,Ç¥ÃþDIN,Ç¥ÃþDIP,Ç¥ÃþChl-a,Ç¥ÃþÅõ¸íµµ,¼ö°Å·®,¼ö°Å·®2,Á¤È­¸éÀû,ÀÏº°Ã³¸®·®,½Ã¼³¿ë·®(Åæ/ÀÏ)(A),¹æ·ùBOD(mg/L)Æò±Õ,"Æò±Õ
Ã³¸®È¿À²
(%)",¹æ·ùCOD(mg/L)Æò±Õ,¹æ·ùSS(mg/L)Æò±Õ,¹æ·ùT-N(mg/L)Æò±Õ,¹æ·ùT-P(mg/L)Æò±Õ,¹æ·ù´ëÀå±Õ±º¼ö(°³/mL)Æò±Õ
1,13.0459,34.3151,8.617844053,82.992,12.927,0.278,10,1694.47619,225.2728571,377.9857143,4876.070015,7389.444444,2.317944921,0.949877231,8.737063913,2.425879742,6.661255342,0.161203981,218.3033112
1,12.2548,34.2477,8.825086796,84.798,13.423,0.1204,4.1,1694.47619,225.2728571,377.9857143,4876.070015,7389.444444,2.317944921,0.949877231,8.737063913,2.425879742,6.661255342,0.161203981,218.3033112
1,7.6594,33.6218,10.5175692,12.628,8.091,0.92,5.7,1694.47619,225.2728571,377.9857143,4876.070015,7389.444444,2.317944921,0.949877231,8.737063913,2.425879742,6.661255342,0.161203981,218.3033112
1,10.2219,34.0702,9.170491367,67.116,14.136,0.27,5.6,1694.47619,225.2728571,377.9857143,4876.070015,7389.444444,2.317944921,0.949877231,8.737063913,2.425879742,6.661255342,0.161203981,218.3033112
1,11.915,34.2248,8.825086796,105.294,17.546,0.1162,5.6,1694.47619,225.2728571,377.9857143,4876.070015,7389.444444,2.317944921,0.949877231,8.737063913,2.425879742,6.661255342,0.161203981,218.3033112
1,13.0085,34.3181,8.617844053,71.96,12.307,0.1262,4.8,1694.47619,225.2728571,377.9857143,4876.070015,7389.444444,2.317944921,0.949877231,8.737063913,2.425879742,6.661255342,0.161203981,218.3033112
1,7.8044,33.2934,10.84570354,17.5,8.37,0.686,3,1694.47619,304.95,79,1033,3000,1.2,0.993680885,4.7,1.1,7.109,1.046,37
1,8.1166,33.5296,10.96659514,10.43,7.719,2.14,2.9,1694.47619,304.95,79,1033,3000,1.2,0.993680885,4.7,1.1,7.109,1.046,37
1,8.2904,33.3698,11.50748272,53.13,12.369,1.252,3.9,1694.47619,304.95,79,1033,3000,1.2,0.993680885,4.7,1.1,7.109,1.046,37
1,7.3359,33.4534,10.72481194,27.412,13.516,0.1044,7.8,1694.47619,304.95,79,1033,3000,1.2,0.993680885,4.7,1.1,7.109,1.046,37
1,9.0716,33.7063,10.073367,11.116,11.966,1.458,4.3,1694.47619,304.95,79,1033,3000,1.2,0.993680885,4.7,1.1,7.109,1.046,37
1,7.9985,33.5291,10.60900058,10.178,10.571,0.302,3.8,1694.47619,304.95,79,1033,3000,1.2,0.993680885,4.7,1.1,7.109,1.046,37
1,10.338,33.9835,9.434062409,60.83,15.531,0.576,3.9,1694.47619,304.95,79,1033,3000,1.2,0.993680885,4.7,1.1,7.109,1.046,37
1,11.2647,34.1475,9.278555886,82.362,13.516,0.278,4.2,1694.47619,304.95,79,1033,3000,1.2,0.993680885,4.7,1.1,7.109,1.046,37
1,10.5964,34.0018,9.243998881,88.62,16.337,0.0484,5,1694.47619,304.95,79,1033,3000,1.2,0.993680885,4.7,1.1,7.109,1.046,37
1,10.8694,34.0805,9.347669896,85.876,14.973,0.1062,5.1,1694.47619,304.95,79,1033,3000,1.2,0.993680885,4.7,1.1,7.109,1.046,37
1,6.2845,33.047,10.98912764,12.642,11.377,0.222,4.2,1694.47619,225.2728571,377.9857143,1830.618265,3740,2.966666667,32.63134373,15.44166667,2.763889,13.91666667,1.154639,193.55
1,6.2535,33.0386,10.7299501,10.766,11.997,0.0598,7.2,1694.47619,225.2728571,377.9857143,1830.618265,3740,2.966666667,32.63134373,15.44166667,2.763889,13.91666667,1.154639,193.55
1,7.0199,33.281,10.90273513,11.144,11.067,0.1264,5.5,1694.47619,225.2728571,377.9857143,1830.618265,3740,2.966666667,32.63134373,15.44166667,2.763889,13.91666667,1.154639,193.55
2,7.0508,33.2391,9.848746471,11.34,14.942,1.034,2,1694.47619,225.2728571,377.9857143,1231.757534,2925,2.005,0.993355404,7.7,3.5,5.726,0.507,669
1,7.3986,33.2608,9.071213855,13.258,14.57,0.552,3.3,1694.47619,225.2728571,377.9857143,1231.757534,2925,2.005,0.993355404,7.7,3.5,5.726,0.507,669
1,8.1801,33.4909,10.43121805,40.306,13.702,1.536,2.5,1694.47619,225.2728571,377.9857143,1231.757534,2925,2.005,0.993355404,7.7,3.5,5.726,0.507,669
1,7.2447,33.3217,10.7126716,10.794,13.888,0.802,3,1694.47619,225.2728571,377.9857143,1231.757534,2925,2.005,0.993355404,7.7,3.5,5.726,0.507,669
2,6.8654,33.1601,10.29798754,8.316,7.533,1.284,2.2,1694.47619,225.2728571,377.9857143,7261.16073,11083.33333,1.447031963,0.992546672,9.19324201,2.111689498,7.52,0.061178082,7.337899543
2,4.4343,32.8778,10.66083609,10.108,6.448,0.672,1,1694.47619,225.2728571,377.9857143,7261.16073,11083.33333,1.447031963,0.992546672,9.19324201,2.111689498,7.52,0.061178082,7.337899543
1,8.6719,33.9573,10.26343053,60.886,18.476,1.068,2.5,1694.47619,225.2728571,377.9857143,4876.070015,7389.444444,2.317944921,0.949877231,8.737063913,2.425879742,6.661255342,0.161203981,218.3033112
1,9.2335,33.9513,9.848746471,25.732,17.05,1.86,2.8,1694.47619,225.2728571,377.9857143,4876.070015,7389.444444,2.317944921,0.949877231,8.737063913,2.425879742,6.661255342,0.161203981,218.3033112
1,11.0993,34.067,8.984821342,78.498,20.088,0.426,4.1,1694.47619,225.2728571,377.9857143,4876.070015,7389.444444,2.317944921,0.949877231,8.737063913,2.425879742,6.661255342,0.161203981,218.3033112
1,9.6634,33.8696,10.53988657,22.33,15.748,0.564,5.7,1694.47619,225.2728571,377.9857143,4876.070015,7389.444444,2.317944921,0.949877231,8.737063913,2.425879742,6.661255342,0.161203981,218.3033112
2,8.0671,33.7596,9.485897917,55.356,18.817,1.192,1.7,1694.47619,225.2728571,377.9857143,4876.070015,7389.444444,2.317944921,0.949877231,8.737063913,2.425879742,6.661255342,0.161203981,218.3033112
2,5.9223,32.6315,11.09279866,10.024,4.929,2.004,1,1694.47619,105.97,1630,1148.446575,3200,4.5,0.949494949,21.7,2,7.1,0.4,5.6
2,6.8809,32.8252,11.16191267,15.848,4.65,1.728,1.3,1694.47619,105.97,1630,1148.446575,3200,4.5,0.949494949,21.7,2,7.1,0.4,5.6
2,7.0962,32.897,9.952417487,11.998,4.557,2.748,1.9,1694.47619,105.97,1630,1148.446575,3200,4.5,0.949494949,21.7,2,7.1,0.4,5.6
2,7.1804,32.8752,10.74722861,14.602,4.96,2.94,1.6,1694.47619,105.97,1630,1148.446575,3200,4.5,0.949494949,21.7,2,7.1,0.4,5.6
2,7.4801,33.2938,10.40165855,15.022,4.123,1.512,1,1694.47619,105.97,1630,1148.446575,3200,4.5,0.949494949,21.7,2,7.1,0.4,5.6
2,7.4823,33.3086,10.48805107,9.184,4.154,2.784,1.7,1694.47619,105.97,1630,1148.446575,3200,4.5,0.949494949,21.7,2,7.1,0.4,5.6
2,7.2085,33.0482,10.7126716,10.444,5.084,2.556,1.8,1694.47619,105.97,1630,1148.446575,3200,4.5,0.949494949,21.7,2,7.1,0.4,5.6
2,7.1856,32.9293,10.88545663,12.824,4.309,2.388,1.9,1694.47619,105.97,1630,1148.446575,3200,4.5,0.949494949,21.7,2,7.1,0.4,5.6
2,6.8806,32.8751,11.28286219,9.94,4.216,2.448,1.5,1694.47619,105.97,1630,1148.446575,3200,4.5,0.949494949,21.7,2,7.1,0.4,5.6
2,6.1881,32.7485,11.57659673,24.78,3.968,2.628,1.4,1694.47619,105.97,1630,1148.446575,3200,4.5,0.949494949,21.7,2,7.1,0.4,5.6
2,7.1878,32.9183,10.76450711,15.246,4.991,3.396,1.7,1694.47619,105.97,1630,1148.446575,3200,4.5,0.949494949,21.7,2,7.1,0.4,5.6
2,7.2871,32.8896,10.7299501,26.39,5.239,1.512,1.5,1694.47619,105.97,1630,1148.446575,3200,4.5,0.949494949,21.7,2,7.1,0.4,5.6
2,6.7514,33.4073,11.28286219,17.682,4.743,1.872,2,297.6190476,234.72,109,35634.45571,46166.66667,1.565902031,0.966971903,15.00305556,2.953784349,10.19391401,0.56438868,23.36541219
2,6.6175,33.1939,11.09279866,9.352,3.658,2.064,1.8,297.6190476,234.72,109,35634.45571,46166.66667,1.565902031,0.966971903,15.00305556,2.953784349,10.19391401,0.56438868,23.36541219
2,7.9337,33.5713,10.93729213,14.406,3.937,3.12,1.5,297.6190476,234.72,109,35634.45571,46166.66667,1.565902031,0.966971903,15.00305556,2.953784349,10.19391401,0.56438868,23.36541219
1,8.9909,33.9586,10.29798754,13.846,15.872,1.484,2.6,297.6190476,234.72,109,35634.45571,46166.66667,1.565902031,0.966971903,15.00305556,2.953784349,10.19391401,0.56438868,23.36541219
1,7.1877,33.6718,10.64355759,13.93,15.035,1.808,3.6,297.6190476,234.72,109,35634.45571,46166.66667,1.565902031,0.966971903,15.00305556,2.953784349,10.19391401,0.56438868,23.36541219
2,6.0878,32.5805,10.29798754,8.568,5.363,1.072,2,1694.47619,234.72,109,4876.070015,7389.444444,2.317944921,0.949877231,8.737063913,2.425879742,6.661255342,0.161203981,218.3033112
2,5.9584,33.5527,10.81634262,3.892,2.976,0.3592,1.5,1694.47619,234.72,109,4876.070015,7389.444444,2.317944921,0.949877231,8.737063913,2.425879742,6.661255342,0.161203981,218.3033112
2,6.8414,33.6246,9.555011927,38.444,7.347,0.48,1.5,1694.47619,234.72,109,4876.070015,7389.444444,2.317944921,0.949877231,8.737063913,2.425879742,6.661255342,0.161203981,218.3033112
1,4.1546,33.198,10.97184914,12.068,6.076,0.0602,5,1694.47619,234.72,109,4876.070015,7389.444444,2.317944921,0.949877231,8.737063913,2.425879742,6.661255342,0.161203981,218.3033112
1,4.7224,33.3631,11.16191267,5.95,5.425,0.1484,4,1694.47619,234.72,109,4876.070015,7389.444444,2.317944921,0.949877231,8.737063913,2.425879742,6.661255342,0.161203981,218.3033112
1,3.8647,32.6962,10.86817812,10.71,6.2,1.07,0.6,132.1052632,110.635,325.75,5309.478705,7763.636364,3.586900185,0.951657506,9.96270202,3.251556153,9.605931576,0.412338365,155.0838254
1,4.5356,33.1022,10.86817812,17.976,7.564,1.145,0.6,132.1052632,110.635,325.75,5309.478705,7763.636364,3.586900185,0.951657506,9.96270202,3.251556153,9.605931576,0.412338365,155.0838254
2,5.8817,33.3246,10.33254454,9.576,6.665,4.86,0.9,132.1052632,110.635,325.75,5309.478705,7763.636364,3.586900185,0.951657506,9.96270202,3.251556153,9.605931576,0.412338365,155.0838254
1,6.9044,33.1807,9.693239948,80.29,21.917,0.1275,0.9,132.1052632,110.635,325.75,185.6410959,400,2.7,0.997249949,7.3,1.1,5.667,1.542,25.7
1,7.4678,33.2769,9.468619414,101.822,24.459,0.262,0.5,132.1052632,110.635,325.75,185.6410959,400,2.7,0.997249949,7.3,1.1,5.667,1.542,25.7
1,6.3905,33.1695,9.986974492,93.016,21.917,0.1208,0.5,132.1052632,110.635,325.75,185.6410959,400,2.7,0.997249949,7.3,1.1,5.667,1.542,25.7
1,6.2445,33.4944,10.03881,9.17,14.725,1.3,1.5,132.1052632,110.635,325.75,185.6410959,400,2.7,0.997249949,7.3,1.1,5.667,1.542,25.7
1,5.6475,33.303,10.33254454,14.392,16.368,0.3428,1.4,132.1052632,110.635,325.75,185.6410959,400,2.7,0.997249949,7.3,1.1,5.667,1.542,25.7
1,5.6908,33.3543,10.64355759,12.082,15.438,1.128,1.7,132.1052632,110.635,325.75,185.6410959,400,2.7,0.997249949,7.3,1.1,5.667,1.542,25.7
1,6.0793,33.3394,11.04096315,22.652,15.779,1.56,1,132.1052632,110.635,325.75,185.6410959,400,2.7,0.997249949,7.3,1.1,5.667,1.542,25.7
1,5.9509,33.3988,9.848746471,12.418,15.035,1.18,1.5,132.1052632,110.635,325.75,185.6410959,400,2.7,0.997249949,7.3,1.1,5.667,1.542,25.7
1,4.0785,32.09,10.7299501,11.83,6.2,1.435,0.8,132.1052632,110.635,325.75,5309.478705,7763.636364,3.586900185,0.951657506,9.96270202,3.251556153,9.605931576,0.412338365,155.0838254
1,4.9496,32.7776,10.28070904,14.896,6.169,3.924,1.2,132.1052632,110.635,325.75,5309.478705,7763.636364,3.586900185,0.951657506,9.96270202,3.251556153,9.605931576,0.412338365,155.0838254
1,7.6292,33.2842,9.848746471,10.934,6.386,1.335,0.9,132.1052632,110.635,325.75,5309.478705,7763.636364,3.586900185,0.951657506,9.96270202,3.251556153,9.605931576,0.412338365,155.0838254
1,4.0127,32.5668,10.7299501,132.314,18.321,0.2175,0.5,132.1052632,110.635,325.75,5309.478705,7763.636364,3.586900185,0.951657506,9.96270202,3.251556153,9.605931576,0.412338365,155.0838254
1,7.7562,33.2924,9.952417487,142.296,19.561,0.2695,0.5,132.1052632,110.635,325.75,5309.478705,7763.636364,3.586900185,0.951657506,9.96270202,3.251556153,9.605931576,0.412338365,155.0838254
1,14.2815,34.4916,9.772517294,59.738,6.06,0.033,13,138.4615385,118.0803333,17.34666667,4411.719565,5279.630435,4.767391304,95.15869565,9.389130435,5.115217391,12.12419565,1.380608696,336.8043478
1,14.2777,34.4978,8.981638771,87.668,11.594,0.0258,13,138.4615385,118.0803333,17.34666667,4411.719565,5279.630435,4.767391304,95.15869565,9.389130435,5.115217391,12.12419565,1.380608696,336.8043478
1,14.398,34.5387,8.664470009,59.388,8.06,0.0398,11,138.4615385,118.0803333,17.34666667,4411.719565,5279.630435,4.767391304,95.15869565,9.389130435,5.115217391,12.12419565,1.380608696,336.8043478
2,13.997,34.6079,9.326194047,65.184,9.176,0.0352,6.5,138.4615385,118.0803333,17.34666667,10,12,5,97.9,8.3,9,15.698,1.354,217
1,14.2227,34.5567,9.199226055,60.256,7.75,0.0514,7.3,138.4615385,118.0803333,17.34666667,10,12,5,97.9,8.3,9,15.698,1.354,217
1,14.269,34.5208,9.014128454,73.948,10.261,0.0566,11,138.4615385,118.0803333,17.34666667,10,12,5,97.9,8.3,9,15.698,1.354,217
1,13.7361,34.5622,9.238848542,61.152,7.688,0.0636,10.5,138.4615385,118.0803333,17.34666667,421.9205479,650,8.4,0.86875,14.2,1.9,5.105,0.075,19.94
1,14.4604,34.6372,8.845562898,66.332,9.641,0.01936,10.5,138.4615385,118.0803333,17.34666667,421.9205479,650,8.4,0.86875,14.2,1.9,5.105,0.075,19.94
1,16.1268,34.6365,9.022059144,70.812,8.432,0.01038,10.3,138.4615385,118.0803333,17.34666667,82.16666667,119.6666667,2.533333333,93.71666667,5.266666667,3.566666667,10.81666667,1.4,75.66666667
1,14.9827,34.6522,9.021167736,47.628,6.975,0.058,9.8,138.4615385,118.0803333,17.34666667,82.16666667,119.6666667,2.533333333,93.71666667,5.266666667,3.566666667,10.81666667,1.4,75.66666667
1,16.0646,34.6515,8.660214473,55.902,8.122,0.0268,13,138.4615385,118.0803333,17.34666667,2037.104,3025.32,4.748,93.628,10.304,4.932,13.212,1.468,376.08
1,15.6489,34.6653,9.031866089,60.886,13.144,0.0306,11,138.4615385,118.0803333,17.34666667,2037.104,3025.32,4.748,93.628,10.304,4.932,13.212,1.468,376.08
1,16.0369,34.6495,8.580658659,51.422,8.494,0.0522,10.1,138.4615385,118.0803333,17.34666667,2037.104,3025.32,4.748,93.628,10.304,4.932,13.212,1.468,376.08
1,15.3857,34.6595,8.630056094,37.296,6.727,0.0236,9.2,138.4615385,118.0803333,17.34666667,13097.63405,16200,5.557142857,81.11072984,11.8,5.328571429,13.96542857,1.242428571,582.4285714
1,15.602,34.6646,8.929965496,37.17,9.734,0.031,10,138.4615385,118.0803333,17.34666667,13097.63405,16200,5.557142857,81.11072984,11.8,5.328571429,13.96542857,1.242428571,582.4285714
1,15.2256,34.6353,8.754313548,59.948,10.075,0.0462,8.2,138.4615385,118.0803333,17.34666667,13097.63405,16200,5.557142857,81.11072984,11.8,5.328571429,13.96542857,1.242428571,582.4285714
1,14.4426,34.5802,9.638652218,67.606,10.54,0.0264,9.8,138.4615385,118.0803333,17.34666667,25.91438356,101.25,3.7,73.13976293,8.475,3.8425,7.20125,0.715,119.85425
1,14.3084,34.562,9.234415415,65.898,10.416,0.01768,10.2,138.4615385,118.0803333,17.34666667,25.91438356,101.25,3.7,73.13976293,8.475,3.8425,7.20125,0.715,119.85425
1,14.6451,34.583,8.846035805,74.97,9.951,0.0568,9.5,138.4615385,118.0803333,17.34666667,25.91438356,101.25,3.7,73.13976293,8.475,3.8425,7.20125,0.715,119.85425
1,7.5408,33.225,9.15,75.964,22.382,0.12,1,132.1052632,110.635,325.75,632.4465753,1750,3.3,0.965189873,4.7,1.2,11.332,0.172,56.1
1,7.2824,33.1401,9.22,87.444,24.211,0.2375,1,132.1052632,110.635,325.75,632.4465753,1750,3.3,0.965189873,4.7,1.2,11.332,0.172,56.1
1,7.9152,33.2893,9.06,62.888,21.886,0.047,0.5,132.1052632,110.635,325.75,632.4465753,1750,3.3,0.965189873,4.7,1.2,11.332,0.172,56.1
1,9.2836,33.5207,8.63,104.482,21.545,0.00576,0.9,132.1052632,110.635,325.75,632.4465753,1750,3.3,0.965189873,4.7,1.2,11.332,0.172,56.1
1,8.1941,33.3934,9.07,74.69,21.297,0.1955,0.5,132.1052632,110.635,325.75,632.4465753,1750,3.3,0.965189873,4.7,1.2,11.332,0.172,56.1
1,7.7931,33.2422,9.31,62.51,21.483,0.0905,0.5,132.1052632,110.635,325.75,5309.478705,7763.636364,3.586900185,0.951657506,9.96270202,3.251556153,9.605931576,0.412338365,155.0838254
1,7.4923,33.0223,9.42,114.296,16.771,0.1625,1.4,132.1052632,110.635,325.75,5309.478705,7763.636364,3.586900185,0.951657506,9.96270202,3.251556153,9.605931576,0.412338365,155.0838254
1,7.2996,32.8642,9.45,82.054,12.741,0.165,1.7,132.1052632,110.635,325.75,5309.478705,7763.636364,3.586900185,0.951657506,9.96270202,3.251556153,9.605931576,0.412338365,155.0838254
1,7.3287,32.8894,9.46,83.258,13.113,0.113,1,132.1052632,110.635,325.75,5309.478705,7763.636364,3.586900185,0.951657506,9.96270202,3.251556153,9.605931576,0.412338365,155.0838254
1,6.642,32.2797,9.87,62.328,11.935,0.1945,1.5,132.1052632,110.635,325.75,5309.478705,7763.636364,3.586900185,0.951657506,9.96270202,3.251556153,9.605931576,0.412338365,155.0838254
1,6.6975,31.6117,9.85,112.238,14.694,0.2025,1.5,132.1052632,110.635,325.75,5309.478705,7763.636364,3.586900185,0.951657506,9.96270202,3.251556153,9.605931576,0.412338365,155.0838254
2,6.8861,32.734,9.26,80.78,21.855,0.446,0.3,132.1052632,110.635,325.75,5309.478705,7763.636364,3.586900185,0.951657506,9.96270202,3.251556153,9.605931576,0.412338365,155.0838254
1,6.8195,32.8212,9.71,45.36,20.615,0.608,0.5,132.1052632,110.635,325.75,5309.478705,7763.636364,3.586900185,0.951657506,9.96270202,3.251556153,9.605931576,0.412338365,155.0838254
1,7.5687,33.0865,9.43,83.398,23.591,0.089,0.6,132.1052632,110.635,325.75,5309.478705,7763.636364,3.586900185,0.951657506,9.96270202,3.251556153,9.605931576,0.412338365,155.0838254
1,7.8643,33.1519,9.14,61.922,21.762,0.456,0.5,132.1052632,110.635,325.75,5309.478705,7763.636364,3.586900185,0.951657506,9.96270202,3.251556153,9.605931576,0.412338365,155.0838254
1,5.6673,31.2403,11.63316795,141.498,8.029,1.484,1.3,132.1052632,110.635,325.75,122.3232877,200,5,0.893617021,6.9,4.8,9.174,0.703,202
1,5.5813,31.7847,10.91548327,144.256,8.618,1.164,0.7,132.1052632,110.635,325.75,122.3232877,200,5,0.893617021,6.9,4.8,9.174,0.703,202
2,5.2549,31.4691,10.89879293,480.956,3.255,2.08,1.1,132.1052632,81.99,10,5309.478705,7763.636364,3.586900185,0.951657506,9.96270202,3.251556153,9.605931576,0.412338365,155.0838254
1,5.6484,31.6378,11.06569634,162.61,12.369,0.778,0.6,132.1052632,81.99,10,5309.478705,7763.636364,3.586900185,0.951657506,9.96270202,3.251556153,9.605931576,0.412338365,155.0838254
1,5.641,31.7609,10.86541224,179.102,14.477,2.52,0.7,132.1052632,81.99,10,5309.478705,7763.636364,3.586900185,0.951657506,9.96270202,3.251556153,9.605931576,0.412338365,155.0838254
1,5.8067,32.2282,10.51491507,10.85,2.852,0.722,0.5,132.1052632,81.99,10,5309.478705,7763.636364,3.586900185,0.951657506,9.96270202,3.251556153,9.605931576,0.412338365,155.0838254
2,5.2542,31.4314,10.89879293,284.592,0.372,2.8,1.2,132.1052632,81.99,10,5309.478705,7763.636364,3.586900185,0.951657506,9.96270202,3.251556153,9.605931576,0.412338365,155.0838254
1,5.2521,31.5265,10.93217361,235.13,10.664,3.55,1.2,132.1052632,81.99,10,5309.478705,7763.636364,3.586900185,0.951657506,9.96270202,3.251556153,9.605931576,0.412338365,155.0838254
2,5.6323,31.6678,11.06569634,293.846,6.51,2.504,1.1,132.1052632,81.99,10,5309.478705,7763.636364,3.586900185,0.951657506,9.96270202,3.251556153,9.605931576,0.412338365,155.0838254
1,5.79,32.2169,10.69850883,12.614,2.666,1.06,0.6,132.1052632,81.99,10,5309.478705,7763.636364,3.586900185,0.951657506,9.96270202,3.251556153,9.605931576,0.412338365,155.0838254
3,5.5599,32.0526,10.78196054,104.062,46.128,0.751,0.4,132.1052632,110.635,325.75,725.2328767,1000,4.2,0.998784159,18,3,4.959,0.054,218
2,6.2424,32.628,10.19779859,111.734,30.783,0.232,0.5,132.1052632,110.635,325.75,725.2328767,1000,4.2,0.998784159,18,3,4.959,0.054,218
1,5.7996,31.3888,10.6,138.096,5.177,1.215,0.8,132.1052632,110.635,325.75,162.3068493,475,2.15,0.988953054,10.15,4.2,11.3835,1.382,398.15
2,5.4931,32.1129,10.27,47.95,5.177,0.955,0.4,132.1052632,110.635,325.75,162.3068493,475,2.15,0.988953054,10.15,4.2,11.3835,1.382,398.15
2,5.0233,31.4997,9.99,106.736,8.401,0.2205,0.3,132.1052632,110.635,325.75,162.3068493,475,2.15,0.988953054,10.15,4.2,11.3835,1.382,398.15
1,5.2751,32.0521,10.05,129.346,15.345,0.514,2.6,132.1052632,110.635,325.75,63.15068493,400,28.6,0.825503356,32.4,7.7,50.8,2.15,2512.9
1,5.2059,32.067,9.88,147.266,18.724,0.614,3.6,132.1052632,110.635,325.75,63.15068493,400,28.6,0.825503356,32.4,7.7,50.8,2.15,2512.9
1,5.4275,32.0483,10.12,140.448,16.864,0.448,1.7,132.1052632,110.635,325.75,63.15068493,400,28.6,0.825503356,32.4,7.7,50.8,2.15,2512.9
1,5.6228,32.0592,10.14,125.622,14.601,0.322,5.7,132.1052632,110.635,325.75,63.15068493,400,28.6,0.825503356,32.4,7.7,50.8,2.15,2512.9
2,4.8927,31.9764,12.45099467,19.726,8.494,5.524,1.1,1270.934579,120.83,645.6428571,6382.402383,9433.592233,2.726367847,0.983305016,9.670421753,3.048086836,8.100635283,0.236306155,124.1713577
1,4.518,32.2019,11.28267078,87.248,18.011,1.1,1,1270.934579,120.83,645.6428571,6382.402383,9433.592233,2.726367847,0.983305016,9.670421753,3.048086836,8.100635283,0.236306155,124.1713577
2,6.2673,31.8846,11.14914805,47.194,9.982,7.61,0.5,1270.934579,120.83,645.6428571,6382.402383,9433.592233,2.726367847,0.983305016,9.670421753,3.048086836,8.100635283,0.236306155,124.1713577
2,4.9126,31.9299,10.96555429,88.9,9.858,2.47,0.4,1270.934579,120.83,645.6428571,6382.402383,9433.592233,2.726367847,0.983305016,9.670421753,3.048086836,8.100635283,0.236306155,124.1713577
1,3.9999,32.1735,10.94886395,119.588,18.383,1.564,1,1270.934579,120.83,645.6428571,6382.402383,9433.592233,2.726367847,0.983305016,9.670421753,3.048086836,8.100635283,0.236306155,124.1713577
1,4.0433,32.1181,10.8487219,105.784,17.329,1.824,1.1,1270.934579,120.83,645.6428571,6382.402383,9433.592233,2.726367847,0.983305016,9.670421753,3.048086836,8.100635283,0.236306155,124.1713577
1,4.252,32.0542,11.03231566,125.398,23.56,0.428,1.5,1270.934579,120.83,645.6428571,6382.402383,9433.592233,2.726367847,0.983305016,9.670421753,3.048086836,8.100635283,0.236306155,124.1713577
1,4.4329,31.9893,12.10049751,87.22,10.757,1.652,1.2,1270.934579,120.83,645.6428571,6382.402383,9433.592233,2.726367847,0.983305016,9.670421753,3.048086836,8.100635283,0.236306155,124.1713577
2,4.555,32.1469,11.66654863,74.256,14.88,2.972,1.5,1270.934579,120.83,645.6428571,6382.402383,9433.592233,2.726367847,0.983305016,9.670421753,3.048086836,8.100635283,0.236306155,124.1713577
2,4.756,32.1004,12.16725887,27.216,9.734,4.056,1.4,1270.934579,120.83,645.6428571,6382.402383,9433.592233,2.726367847,0.983305016,9.670421753,3.048086836,8.100635283,0.236306155,124.1713577
1,4.2908,32.0549,11.3327418,102.06,19.034,1.812,1.9,1270.934579,120.83,645.6428571,6382.402383,9433.592233,2.726367847,0.983305016,9.670421753,3.048086836,8.100635283,0.236306155,124.1713577
1,4.17,32.2208,10.83203156,122.178,18.197,1.532,1.2,1270.934579,120.83,645.6428571,6382.402383,9433.592233,2.726367847,0.983305016,9.670421753,3.048086836,8.100635283,0.236306155,124.1713577
4,4.0857,28.7662,10.93217361,1632.4,11.656,6.08,0.7,2787.692308,120.83,645.6428571,11603.42877,15150,2.6,0.981944992,12.95,3.8,11.0625,0.31,23.9
