년,월,생태구역,연안명칭,"St.
No
",해수수질기준,표층수온,저층수온,표층염분,저층염분,표층pH,저층pH,표층DO,저층DO,표층COD,저층COD,표층NH4-N,저층NH4-N,표층NO2-N,저층NO2-N,표층NO3-N,저층NO3-N,표층DIN,저층DIN,표층T-N,저층T-N,표층DIP,저층DIP,표층T-P,저층T-P,표층SiO2-Si,저층SiO2-Si,표층SS,저층SS,표층Chl-a,저층Chl-a,표층투명도,Ds,구군
2015.0,2.0,대한해협,울산연안,5,2,9.24,9.18,33.31,33.25,8.05,8.07,8.807212658938418,8.658201273440907,0.8686933333333302,0.7709653333333323,161.65800000000004,130.35399999999998,9.03,7.63,223.846,200.452,394.534,338.436,567.69818,531.0794999999998,30.659,28.024,42.05491,43.94467,514.19,489.52,5.599999999999994,6.099999999999994,0.89,0.8640000000000001,3.5,9.295165903173077,울산
2015.0,2.0,대한해협,울산연안,6,2,9.03,9.48,33.2,33.56,7.94,8.05,8.637516846627463,8.505409486262536,0.8686933333333302,0.380053333333332,164.108,141.834,9.604,8.357999999999999,237.776,206.444,411.48800000000006,356.63599999999997,515.41462,508.72388,33.17,30.442,44.3796,42.17395,525.53,498.18,10.599999999999998,8.399999999999991,1.352,1.126,3.0,9.21488948277616,울산
2015.0,2.0,대한해협,울산연안,7,2,9.76,9.9,33.28,33.7,8.07,8.08,8.382973128161035,8.67517813868295,0.6569493333333319,1.9111253333333311,151.56400000000005,86.85600000000002,7.8679999999999986,6.86,215.502,174.916,374.934,268.632,528.8897599999998,463.56492000000003,27.621,25.389,40.149029999999996,39.03396,512.01,469.92,8.200000000000014,11.300000000000004,1.01,1.058,3.0,9.121384152685895,울산
2015.0,2.0,대한해협,울산연안,8,3,9.6,9.72,32.74,32.68,8.08,8.07,7.992672759845845,8.284710238116006,0.7709653333333323,0.9501333333333316,402.668,196.924,13.622,8.498,415.604,244.174,831.8939999999999,449.596,1101.47016,633.8941,45.601000000000006,31.341,60.52285,47.01336,697.62,552.69,4.70000000000001,8.800000000000002,1.128,0.794,3.0,9.217398377538226,울산
2015.0,2.0,대한해협,울산연안,9,1,10.39,10.53,33.99,34.07,8.08,8.11,8.535699359240889,8.827969925861318,0.7364879999999987,0.3474773333333298,62.88800000000001,23.478,6.37,5.852,142.968,131.88,212.226,161.21,386.11552,340.86794,20.46,19.127,29.57276,28.99988,419.97,408.94,6.400000000000016,10.300000000000004,0.8140000000000001,0.878,4.0,8.975093188755642,울산
2015.0,2.0,대한해협,울산연안,10,1,10.05,10.0853,33.9,33.9554,8.08,8.1,8.773273496476222,8.844946791103359,0.7709653333333323,0.44520533333333057,48.09,38.654,6.09,5.6560000000000015,169.34400000000005,158.088,223.524,202.398,406.62902,404.98514,22.165,21.452,30.343420000000002,31.23126,450.63,442.12,4.400000000000015,8.599999999999996,0.698,0.726,4.5,9.069499428743262,울산
2015.0,2.0,대한해협,울산연안,11,2,9.84,9.86,33.3,33.67,8.06,8.08,8.807212658938418,8.777039330135192,1.1781653333333324,7.041845333333333,57.372,45.64,6.678,6.062,237.776,201.068,301.826,252.77,487.44136,444.21902,25.265,23.839,39.06124000000001,32.91735,507.5,487.0,23.60000000000001,6.199999999999982,1.11,0.884,3.0,9.131185812015527,울산
2015.0,2.0,대한해협,울산연안,12,1,11.12,10.62,34.11,34.07,8.1,8.1,8.739334334014034,8.69215500392499,0.9989973333333304,0.20088533333333009,23.59,30.506,5.964,5.964,125.944,132.93,155.498,169.4,358.56044,382.6242,17.267,19.065,26.312179999999998,33.508520000000004,386.12,406.45,7.000000000000006,26.09999999999999,0.946,1.014,3.5,8.957510575939546,울산
2015.0,2.0,대한해협,온산연안,1,2,9.83,9.9,33.39,33.81,8.05,8.08,8.671456009089653,8.895877386829483,1.1293013333333304,1.0478613333333322,54.572,46.102,6.636,6.23,235.298,192.892,296.50600000000014,245.224,468.83102,435.58984,24.893,21.855,33.209990000000005,31.81313,500.42,467.43,17.600000000000005,10.399999999999991,0.8640000000000001,0.882,4.0,9.11500923309525,온산
2015.0,2.0,대한해협,온산연안,2,2,11.06,11.06,34.13,34.13,8.09,8.1,8.518729778009794,8.67517813868295,1.0478613333333322,0.8035413333333318,16.8,16.338,5.782,5.782,127.246,124.712,149.828,146.832,330.43836,373.17182,17.484,17.546,27.57822,30.664579999999997,388.89,387.77,21.899999999999967,22.799999999999986,1.012,0.95,2.0,8.869096802378865,온산
2015.0,2.0,대한해협,온산연안,3,1,12.77,10.87,34.26,34.14,8.11,8.11,8.416912290623225,8.55634008198866,0.41262933333333135,1.2596053333333308,6.72,47.978,5.502000000000002,6.02,88.29799999999999,122.542,100.52,176.54000000000005,331.1931,363.0494,12.555,18.135,20.83975,28.23201,293.05,404.35,9.099999999999998,17.49999999999999,1.406,0.838,5.0,8.905064273414544,온산
2015.0,2.0,대한해협,온산연안,4,2,9.51,9.47,33.47,33.48,8.06,8.07,8.92599972755608,8.827969925861318,1.0641493333333318,0.44520533333333057,6.034,44.996,6.86,6.398,251.804,235.382,264.698,286.776,473.51555999999994,457.0965,23.498,23.622,31.32178,31.0217,506.88,502.4,5.8,7.099999999999995,0.66,0.856,4.0,9.221642609729681,온산
2015.0,2.0,대한해협,온산연안,5,2,9.55,9.4971,33.36,33.5595,8.05,8.07,8.942969308787175,8.743085599651113,0.9989973333333304,0.8198293333333313,52.83600000000001,48.272,7.377999999999999,6.678,258.062,224.924,318.276,279.874,485.86454000000003,457.68197999999995,24.552,23.684,33.10552,31.61318,515.51,498.82,23.800000000000008,25.5,0.5579999999999999,0.82,5.0,9.211414076762729,온산
2015.0,2.0,대한해협,온산연안,6,2,9.7,9.9472,33.43,33.81,8.06,8.09,8.95993889001827,8.726108734409072,2.0740053333333317,0.3149013333333305,49.21,45.304,6.7620000000000005,5.964,235.522,184.716,291.494,235.984,500.14047999999997,429.84298,24.056,23.064,32.68919,31.01209,497.34,462.9,9.099999999999998,7.500000000000008,0.78,0.742,4.0,9.105523662959301,온산
2015.0,2.0,대한해협,온산연안,7,2,10.08,10.02,33.81,33.88,8.07,8.1,8.824182240169511,8.726108734409072,0.7709653333333323,1.3410453333333316,64.708,40.082,6.244,5.88,175.658,164.192,246.61,210.154,468.3462,404.02992,23.467,21.7,32.08872,28.94005,453.24,440.55,6.099999999999994,5.999999999999977,0.74,0.7859999999999999,4.0,9.086888423743206,온산
2015.0,2.0,대한해협,온산연안,8,1,10.02,10.15,33.86,33.97,8.07,8.09,8.824182240169511,8.760062464893153,1.16187733333333,0.5266453333333319,41.552,38.5,5.88,5.67,175.252,160.776,222.68400000000003,204.94600000000003,408.2645,418.35808,21.731,21.111,30.10875,29.07149,447.08,436.27,26.30000000000002,26.000000000000014,0.76,0.8,4.0,9.055774918144676,온산
2015.0,2.0,대한해협,온산연안,9,1,10.13,10.12,33.93,33.94,8.07,8.09,8.790243077707316,8.726108734409072,1.0804373333333317,0.3149013333333305,40.236,40.054,5.796,5.6,162.96,163.128,208.99200000000002,208.782,378.61712,275.46974,20.801,21.452,29.22928000000001,21.74024,439.54,442.32,13.300000000000004,17.4,0.904,0.84,4.0,9.063470076356857,온산
2015.0,2.0,대한해협,기장연안,1,1,12.21,12.26,34.19,34.23,8.12,8.15,8.671456009089653,8.760062464893153,0.7701866666666669,0.6876666666666688,2.59,5.572,6.51,5.8660000000000005,99.792,95.914,108.892,107.352,197.94502,290.83334,14.755999999999998,13.299,14.943929999999998,23.80614,334.2,318.05,3.200000000000008,15.200000000000019,1.028,1.472,4.5,8.639197257972011,기장
2015.0,2.0,대한해협,기장연안,2,1,12.2,12.2505,34.19,34.23,8.16,8.15,8.654486427858558,8.760062464893153,0.5226266666666664,0.5556346666666686,18.452,15.344000000000001,6.468,7.63,78.4,102.452,103.32,125.426,335.87022,320.68946,13.609000000000002,13.919,23.95494,24.84309,234.5,308.06,26.0,7.3000000000000025,1.564,1.58,4.0,8.640931996097628,기장
2015.0,2.0,대한해협,기장연안,3,1,12.4,12.25,34.22,34.22,8.13,8.13,8.807212658938418,8.641224408198863,0.5721386666666682,0.7041706666666683,2.8280000000000003,4.018,6.034,5.8660000000000005,94.598,98.252,103.46,108.136,248.96578,312.36772,13.857,13.268,17.59467,24.77086,329.2,325.42,7.199999999999982,13.300000000000004,1.536,1.544,3.0,8.641563211022598,기장
2015.0,2.0,대한해협,기장연안,4,1,12.24,12.0887,34.18,34.185280769230765,8.13,8.16,8.92599972755608,9.150530365460096,0.440106666666668,0.3575866666666669,2.6180000000000003,1.82,5.2360000000000015,4.984,97.496,94.024,105.35,100.828,206.31464,296.6607,14.755999999999998,13.144,15.76443,21.09147,348.7,334.24,5.099999999999993,5.599999999999994,0.784,0.78,2.5,8.673001872923798,기장
2015.0,2.0,대한해협,부산연안,1,1,12.2,12.16,34.14,34.15,8.14,8.16,8.722364752782939,8.67517813868295,0.08596480000000198,0.2955040000000004,32.935,26.299,9.73,8.484,113.428,108.808,156.09300000000005,143.591,275.50278000000003,231.01988,16.027,15.5,22.42106,18.26334,333.2,337.18,6.999999999999979,8.500000000000009,1.464,1.368,3.0,8.661821061365846,부산
2015.0,2.0,대한해협,부산연안,2,2,12.22,11.72,33.99,34.04,8.1,8.15,8.671456009089653,8.67517813868295,0.4083328000000008,0.27938560000000073,192.829,23.184,40.46,7.938,235.368,107.198,468.657,138.32,607.5615,301.82488,33.325,15.252,42.22386,26.32086,434.7,331.88,3.900000000000015,22.4,1.168,1.57,4.0,8.749251526725216,부산
2015.0,2.0,대한해협,부산연안,3,1,12.13,12.17,34.13,34.18,8.11,8.11,8.841151821400606,8.607270677714785,0.24714880000000145,0.2149120000000021,46.102,20.783,7.713999999999999,7.938,84.882,108.178,138.69799999999998,136.899,302.7143,297.26984,14.601,15.345,20.13357,27.99238,241.95,332.92,6.099999999999994,15.199999999999992,1.394,1.6740000000000002,4.0,8.658363373408461,부산
2015.0,2.0,대한해협,부산연안,4,1,11.74,11.17,34.17,34.1204,8.14,8.14,8.756303915245129,8.91285425207152,0.3922144000000012,0.27938560000000073,11.109000000000002,14.77,6.622000000000001,6.3420000000000005,105.616,113.974,123.34700000000001,135.086,294.54558,293.63082,15.531,16.461,23.840239999999998,24.49155,339.72,352.24,25.90000000000001,27.20000000000001,1.2919999999999998,1.328,5.0,8.848608350968037,부산
2015.0,2.0,대한해협,부산연안,5,1,11.85,11.79,34.12,34.12,8.13,8.13,8.603577684165273,8.658201273440907,0.1826752000000028,0.2955040000000004,2.1,2.436,7.308,6.818,110.194,110.376,119.602,119.63,291.81516,296.3065,15.407,15.655,23.29681,27.54505,359.66,360.33,6.099999999999994,16.500000000000018,0.91,1.024,2.5,8.731815953426038,부산
2015.0,2.0,대한해협,부산연안,6,1,11.42,11.65,33.88,34.05,8.14,8.14,8.841151821400606,8.590293812472742,0.27938560000000073,0.27938560000000073,12.327000000000002,7.146999999999999,7.686,7.182,118.482,106.806,138.495,121.135,311.58442,307.05542,14.849,15.19,23.67625,26.815,367.92,357.45,5.900000000000016,17.99999999999999,1.058,1.252,2.5,8.76179298846828,부산
2015.0,2.0,대한해협,부산연안,7,1,13.08,12.2,34.29,34.18,8.1,8.12,9.265391352177986,8.726108734409072,0.1182016000000013,0.4405696000000001,5.565,5.32,5.376,6.314,79.072,97.188,90.01299999999998,108.822,257.64018,261.24644,10.974,14.043,16.407989999999998,21.75735,249.62,321.47,4.70000000000001,7.499999999999979,1.136,1.33,10.0,8.652867933937593,부산
2015.0,2.0,대한해협,부산연안,8,1,10.72,10.4474,34.05,34.02,8.14,8.15,8.95993889001827,8.929831117313563,0.4566880000000028,0.6823456000000008,27.601,26.495,4.494,6.944,73.486,119.854,105.581,153.293,327.56584,320.34856,14.88,18.414,27.378890000000002,26.55429,233.8,378.84,28.90000000000001,29.20000000000001,1.784,1.818,3.0,8.994132175681381,부산
2015.0,2.0,대한해협,부산연안,9,1,11.67,11.2084,34.11,34.1142,8.14,8.14,8.773273496476222,8.743085599651113,0.4405696000000001,0.24714880000000145,8.134,12.327000000000002,6.468,6.272,106.484,104.006,121.086,122.605,310.4623200000001,295.2357800000001,14.539,15.624,21.59057,22.33209,354.54,351.01,5.599999999999994,5.599999999999994,0.902,1.176,3.5,8.841635298162263,부산
2015.0,2.0,대한해협,부산연안,10,1,12.03,11.8,34.04,34.06,8.18,8.17,9.299330514640177,9.201460961186218,0.9563584000000008,0.7145824000000001,9.443,12.488,5.572,5.488,100.128,103.208,115.143,121.184,302.3473600000001,297.8549,10.571,11.191,19.48815,19.67849,406.34,408.49,16.699999999999992,4.10000000000002,2.1,2.22,4.0,8.733239051731504,부산
2015.0,2.0,대한해협,부산연안,11,1,10.91,10.89,33.99,34.06,8.14,8.15,8.8581214026317,8.810993060619277,0.4244512000000005,0.5211616000000013,11.088,10.829,6.188,6.1320000000000014,109.774,109.48,127.05,126.441,292.48002,305.795,14.911,15.220999999999998,20.87881,21.89468,358.46,355.6,12.700000000000017,4.900000000000016,1.104,1.758,3.0,8.905700964425762,부산
2015.0,2.0,대한해협,부산연안,12,1,11.83,11.74362857,34.24,34.2596,8.16,8.17,8.671456009089653,8.844946791103359,0.5211616000000013,0.7629376000000021,8.203999999999999,6.755,5.404,5.488,89.348,86.954,102.956,99.197,287.98014,282.62864,14.415,14.415,19.97299,20.34623,311.33,304.58,29.5,30.20000000000001,0.8740000000000001,1.22,6.0,8.732806394289074,부산
2015.0,2.0,대한해협,부산연안,13,1,11.97,11.6101,34.07,34.12,8.12,8.13,9.2144826084847,8.624247542956825,0.6017536000000024,0.5533984000000007,84.63,72.28200000000002,10.99,9.058,134.274,126.826,229.894,208.166,415.61646,389.7663,22.196,19.313,31.08215,30.90049,340.87,345.58,5.299999999999999,6.7000000000000135,1.186,1.722,4.0,8.765418188729575,부산
2015.0,2.0,대한해협,부산연안,14,3,11.4,11.07,32.26,32.13,8.05,8.14,8.332064384467749,8.641224408198863,1.0047136000000023,0.5211616000000013,477.981,59.276,109.774,15.092,557.116,149.786,1144.871,224.154,1299.27462,374.46528,78.244,21.948,81.76033000000002,28.88952,673.09,349.636,15.200000000000019,5.5000000000000036,0.872,1.914,4.0,8.979648211822324,부산
2015.0,2.0,대한해협,부산연안,15,1,12.14,12.1129,34.18,34.1782,8.13,8.14,8.603577684165273,8.709131869167031,0.3760960000000016,0.5856352000000029,14.245,13.286,6.776,6.72,100.562,100.926,121.583,120.932,293.98852,295.71304,15.841,14.973,24.77179,24.95903,335.41,337.4,7.699999999999987,7.899999999999991,1.3019999999999998,1.356,4.0,8.668938389667376,부산
2015.0,2.0,대한해협,부산연안,16,1,12.14,12.117,34.18,34.1668,8.14,8.13,8.501760196778699,8.658201273440907,0.6984640000000004,0.4244512000000005,18.361,13.412,6.972,6.818,105.504,100.702,130.83700000000002,120.932,295.6702,299.1471,15.562,15.159,25.23772,30.82082,337.37,336.84,18.100000000000005,24.90000000000001,1.216,1.414,3.0,8.668803297785335,부산
2015.0,2.0,대한해협,부산연안,17,1,12.2,12.02,34.19,34.09,8.14,8.14,8.637516846627463,8.624247542956825,0.8005471999999992,0.2525215999999994,14.125999999999998,14.392,6.86,7.0,99.638,99.204,120.624,120.596,252.49573999999998,283.23736,15.376,14.663,21.13177,24.61028,333.98,332.28,15.700000000000019,7.500000000000008,1.262,1.338,4.0,8.69083095844723,부산
2015.0,2.0,대한해협,낙동강하구,1,2,11.58,11.42,34.03,34.01,8.14,8.14,8.89206056509389,8.760062464893153,0.26863999999999905,0.3008768000000012,6.776,9.562000000000001,7.574,7.42,109.284,112.742,123.634,129.724,297.78938,302.08472,14.539,14.105,23.81916,27.559,342.41,352.18,8.099999999999996,21.10000000000001,1.932,1.534,2.0,8.80727218618987,낙동강
2015.0,2.0,대한해협,낙동강하구,2,1,12.0,12.1446,34.02,34.13,8.14,8.15,8.92599972755608,8.929831117313563,0.13969279999999892,0.13969279999999892,3.822,2.254,7.167999999999998,6.5939999999999985,109.522,95.676,120.512,104.524,288.0997,261.10728,12.865,12.431,20.27617,19.82698,339.0,315.25,4.500000000000004,5.099999999999993,1.342,1.662,3.5,8.665729972291754,낙동강
2015.0,2.0,대한해협,낙동강하구,3,1,11.63,11.66,34.02,34.02,8.15,8.15,8.756303915245129,8.810993060619277,0.23640319999999976,0.26863999999999905,6.23,6.23,7.546,7.392,107.954,107.716,121.73,121.338,298.41294,291.41014,13.361,12.865,23.56372,26.47896,336.17,335.52,19.099999999999977,9.599999999999998,2.04,1.888,2.5,8.761569911395947,낙동강
2015.0,2.0,대한해협,낙동강하구,4,1,10.77,11.12,33.64,33.79,8.15,8.15,9.095695539867032,8.861923656345398,0.44594240000000107,0.44594240000000107,12.712,9.114,7.4060000000000015,7.182,126.168,119.42,146.286,135.716,322.53676,305.1363,12.989,12.741,24.48194,27.30356,340.79,341.66,9.40000000000002,11.800000000000033,2.552,2.496,2.5,8.876610150558868,낙동강
2015.0,2.0,대한해협,신항연안,1,2,8.4,8.72,32.58,33.0,8.13,8.14,9.452056745720034,9.524021400784996,0.6393631999999998,0.8489024000000011,43.743,36.015,7.0139999999999985,6.664,167.81799999999996,146.986,218.575,189.665,417.0915,390.67154,15.19,14.167,29.551990000000004,38.8616,315.98,293.97,14.800000000000008,25.60000000000001,1.456,1.7080000000000002,1.0,9.406851020008636,신항
2015.0,2.0,대한해협,신항연안,2,2,8.71,8.6236,33.3,33.29,8.17,8.18,9.604782976799893,9.659836322721327,0.5104159999999996,0.3653503999999999,14.251999999999995,14.868,5.572,5.474,91.616,92.344,111.44,112.686,282.1774200000001,322.28532,10.880999999999998,10.416,22.07727,22.26482,218.57,221.76,18.600000000000005,8.400000000000018,3.148,3.0,2.0,9.409851262547209,신항
2015.0,2.0,대한해협,행 암 만,1,2,6.93,6.9,32.89,32.9,8.26,8.28,11.216893193753936,11.340545981683386,0.8811392000000002,1.4452832,32.438,32.522,0.325,4.5360000000000005,30.604,30.072,63.367,67.13,325.8056200000001,311.02652,2.852,2.9760000000000004,22.30946,20.67948,127.18,124.15,24.79999999999999,16.600000000000005,7.38,7.92,2.5,9.814816097752267,행 암 
2015.0,2.0,대한해협,행 암 만,2,2,6.99,6.91,32.91,32.92,8.26,8.29,11.75991979314898,11.119846733536852,1.2357439999999986,1.1873887999999997,7.713999999999999,8.61,0.272,3.808,21.602,21.126,29.588,33.544000000000004,320.4292,316.88594,2.511,3.007,24.22557,21.77936,115.56,116.26,22.400000000000034,23.399999999999977,7.74,6.72,2.5,9.81124874044617,행 암 
2015.0,2.0,대한해협,행 암 만,3,3,7.0,7.0,32.93,32.93,8.25,8.27,11.182954031291745,11.28961538595726,1.9288352000000009,1.9771903999999998,7.447999999999999,6.2860000000000005,0.23,2.702,15.316,13.468,22.994,22.456,364.1295,366.562,2.728,3.193,26.864290000000004,28.136840000000007,115.84,116.172,6.799999999999972,49.199999999999974,10.56,10.48,2.0,9.790026438516119,행 암 
2015.0,2.0,대한해협,행 암 만,4,3,7.03,6.8681,32.84,32.9644,8.19,8.21,10.521140363279027,10.372864662887046,1.8482432,1.8965983999999991,31.22,18.214,0.29100000000000004,3.136,28.35,18.844,59.861000000000004,40.194,434.25872,421.16465999999997,4.247,3.317,38.47317,33.94097,193.68,167.77599999999995,12.000000000000007,40.39999999999999,9.78,11.84,2.0,9.818026555530826,행 암 
2015.0,2.0,대한해협,마 산 만,1,3,6.37,6.19,32.56,32.63,8.41,8.37,12.599186796321149,12.415181551504581,3.782451200000001,3.4278464000000013,7.237999999999999,6.257999999999999,0.025,0.518,3.906,2.366,11.169,9.142,358.04874,360.0209200000001,2.387,2.542,45.604409999999994,41.50683,78.15,77.81,11.000000000000007,15.199999999999992,22.88,23.36,1.7,9.997693761332112,마 산 
2015.0,2.0,대한해협,마 산 만,2,2,6.31,6.31,32.71,32.95,8.31,8.33,11.89567644299774,11.08589300305277,1.4936383999999991,1.3808096000000012,7.0,3.136,0.079,1.372,4.662,3.5980000000000003,11.741,8.106,241.37694,239.07996,2.263,2.418,21.2071,20.57036,60.48,59.42,8.000000000000009,6.0000000000000036,7.02,6.72,3.0,9.94855488019269,마 산 
2015.0,2.0,대한해협,마 산 만,3,3,6.19,6.18,32.56,32.62,8.34,8.36,12.285976811312931,12.172412378543394,2.0900192000000004,2.073900800000001,4.354,5.18,0.033,0.784,3.5980000000000003,3.22,7.985,9.184,286.72014,274.94194,2.294,2.511,26.86553,26.13579,81.28,79.07,24.999999999999968,26.599999999999962,11.12,11.76,2.0,10.000715555641653,마 산 
2015.0,2.0,대한해협,마 산 만,4,3,6.07,6.35,32.46,32.77,8.35,8.3,12.455672623623883,11.323569116441345,2.5252160000000003,1.9771903999999998,7.336,6.4540000000000015,0.053,1.372,3.892,4.2,11.281,12.026,301.88928,310.75618000000014,2.201,2.511,28.96671,26.45633,107.32,78.93,7.800000000000027,9.399999999999963,15.12,12.36,1.5,9.950839708576188,마 산 
2015.0,2.0,대한해협,마 산 만,5,2,6.15,6.31,32.62,32.77,8.31,8.31,11.810828536842266,11.493337768861757,1.4775199999999993,0.9939680000000009,5.04,9.506,0.069,2.156,4.606,7.4060000000000015,9.715,19.068,258.56964,256.27084,2.201,2.635,19.53992,17.965120000000006,74.93,70.22,15.600000000000005,6.0000000000000036,7.32,6.12,3.0,9.960245318670497,마 산 
2015.0,2.0,대한해협,마 산 만,6,2,6.43,6.6107,32.65,32.82,8.24,8.29,11.342710517453053,10.46939026812037,1.2518624000000012,0.9939680000000009,111.706,32.13,0.601,5.81,27.006,22.862,139.313,60.80200000000001,360.52114,301.49784,5.146,3.1,27.453290000000006,23.72213,87.5,66.14,11.000000000000007,10.800000000000033,8.76,7.2,3.5,9.886707554307787,마 산 
2015.0,2.0,대한해협,마 산 만,7,1,7.39,7.38,33.05,33.05,8.2,8.21,10.334474969736982,10.52565645006542,0.8166655999999989,0.6232448,11.858,11.746,0.29600000000000004,4.466,40.95,39.55,53.104,55.762,268.27402,265.97466000000003,5.735,5.766,19.521320000000006,19.25844,106.18,110.07,5.799999999999972,6.599999999999994,4.6,5.28,2.5,9.696425894401644,마 산 
