년,시도,시군,일별처리량,"소재지
(도로명 주소 및 지번주소 병기)",시설용량(톤/일)(A),유입BOD(mg/L)평균,방류BOD(mg/L)평균,"평균
처리효율
(%)",유입COD(mg/L)평균,방류COD(mg/L)평균,유입SS(mg/L)평균,방류SS(mg/L)평균,유입T-N(mg/L)평균,방류T-N(mg/L)평균,유입T-P(mg/L)평균,방류T-P(mg/L)평균,유입대장균군수(개/mL)평균,방류대장균군수(개/mL)평균
2017,경기,연천군,100.3,경기도 연천군 백학면 백학산단길 46(통구리 1067-2),500,110.5,1.5,0.986425339366516,106.4,7.9,114.0,1.8,37.219,6.322,3.471,0.11699999999999999,66066.0,15.0
2017,경기,연천군,11437.0,경기도 연천군 청산면 초대로 217-41(대전리 636),19000,414.0,5.7,0.9862318840579709,499.1,26.4,85.4,3.5,17.512999999999998,6.132000000000001,2.6239999999999997,0.047,1347.0,23.5
2017,경기,파주시,144303.6,파주시 월롱면 엘씨디로 305,185000,256.9,0.6,0.9976644608797196,119.3,21.7,73.4,1.3,49.856,9.242,4.3839999999999995,0.076,2568.0,30.0
2017,경기,파주시,4446.8,파주시 파주읍 돈유1로 13,10000,89.5,0.7,0.9921787709497206,57.9,8.3,107.7,2.9,19.137,3.8510000000000004,2.133,0.075,127005.0,34.0
2017,경기,파주시,12751.2,파주시 월롱면 휴암로 434,17000,105.9,0.9,0.9915014164305948,81.3,6.1,42.9,2.7,11.873,2.311,0.449,0.055,12478.0,33.0
2017,경기,파주시,80.44383561643834,파주시 파평면 청송로 208번길 30,190,414.2,6.1,0.985272815065186,184.2,4.0,148.1,1.8,33.864000000000004,4.513999999999999,5.061,0.293,137625.0,5.0
2017,경기,평택시,3844.5,평택시 산단로 52번길 77,6200,156.6493150684931,1.001095890410958,0.9936093184322368,90.42465753424658,6.034520547945206,96.14712328767122,0.8509589041095859,26.97380769230769,5.41445753424657,3.5312499999999987,0.03772602739726024,65697.72413793103,85.4193548387097
2017,경기,평택시,2573.8,평택시 청북면 청북산단로 105,5500,168.0,1.4,0.9916666666666668,87.8,5.52,92.5,0.61,19.93,2.832,2.8139999999999996,0.034,20773.0,53.4
2017,경기,평택시,1424.6, 평택시 현곡산단로 16-2,3600,81.4,1.1,0.9864864864864864,65.7,7.3,108.8,2.3,28.581999999999997,8.718,2.8989999999999996,0.049,46016.0,14.0
2017,경기,평택시,387.9,평택시 진위면 진위산단로 53-122,1000,237.3,1.1,0.9953645174884111,123.9,6.4,260.6,1.3,50.24,9.032,4.773,0.063,580933.6,29.4
2017,경기,포천시,9728.139726027397,포천시 영중면 양문공단로 105(양문리 979),14000,291.54644067796573,5.54138983050847,0.9809931144498883,317.0023728813558,18.004,248.45728813559305,2.075,35.4,10.296,13.360067796610176,0.065,205.02,34.72
2017,경기,포천시,4999.361643835617,포천시 신북면 장자경제로 70-10 (만세교리 412번지),18750,1178.5096153846148,4.330769230769231,0.9963252151919391,932.4134615384617,28.038461538461547,1237.028846153846,6.7173076923076955,158.20769230769233,9.705769230769233,9.326096153846152,0.1832307692307692,42032.692307692305,79.80851063829788
2017,경기,화성시,1398.0,화성시 마도면 마도공단로 1길 176,2500,131.3,2.7,0.9794364051789796,79.4,11.4,131.81917808219177,2.76246575342466,38.5266904109589,5.425380821917812,3.9701068493150697,0.13657534246575334,105539.72602739726,17.553424657534247
2017,경기,화성시,394.1,화성시 장안면 장안공단8길 38 ,2000,131.6,2.2,0.9832826747720363,115.6,10.08027397260278,128.6,1.278630136986303,45.86600000000001,7.0558835820895744,4.959,0.06847761194029868,119885.0,29.0
2017,경기,화성시,1890.4,화성시 향남읍 발안공단로 149,3000,125.2,2.0,0.9840255591054312,107.6,8.4,123.2,2.8,44.857,7.56,4.885,0.14743013698630086,124627.0,3.0
2017,경남,진주시,19892.0,"진주시 남강로 1511 (73-1, 초전동)",30000,221.2,2.2410958904109584,0.9898684634249052,214.2,15.879726027397256,307.0,3.1350684931506847,31.874000000000002,8.68,2.114,0.05953424657534241,39644.0,8.013698630136986
2017,부산,기장군,401.6356164383562,부산 기장군 장안 장안산단 1로 89(반룡리 860),1000,146.7,4.4,0.9700068166325836,106.6,10.1,65.3,2.5,52.492,8.443999999999999,6.8870000000000005,0.647,87625.0,103.0
2017,부산,부산시,138.07397260273973,부산 기장군 장안읍 명례산단 1로 5(기룡리 1139-7),1600,71.8,2.1,0.9707520891364902,88.5,6.8,160.3,2.4,49.178999999999995,6.912000000000001,5.033,0.318,545555.0,13.8
2017,울산,울주군,61161.42465753425,울산시 울주군 청량면 상개로 14(상남리 3-1),85000,92.9,0.9,0.9903121636167922,112.5,20.5,85.9,2.0,24.236,8.469,2.369,0.17,4532.0,172.0
2017,울산,울주군,409.3013698630137,울산광역시 울주군 두서면 활천산업로 197-14,1100,133.2,1.0,0.9924924924924924,106.4,3.5,147.1,0.4,50.033,2.37,5.615,0.096,83549.0,1.0
2017,경남,거창군,251.44383561643838,경남 거창군 거창읍 심소정길 185(양평리 290-1),1300,311.3,1.6,0.9948602634115,222.81346153846158,10.117307692307692,385.5576923076923,0.8038461538461541,36.965769230769226,3.9137884615384615,4.641769230769231,0.061980769230769214,97153.84615384616,23.153846153846153
2017,경남,고성군(경남),606.8219178082193,고성군 고성읍 월평로 163(율대리 149-1),1000,1291.3,1.7,0.9986834972508324,343.5,21.9,166.8,2.3,327.6,25.0,3.5,1.7,975019.0,68.4
2017,경남,김해시,275.50958904109586,김해시 진영읍 서부로 179번길 57(죽곡리 2-1),600,91.6,3.9,0.9574235807860262,75.6,12.1,72.0,4.0,31.625999999999998,13.442,3.674,0.139,3352.0,331.0
2017,경남,김해시,54.65753424657535,김해시 한림면 김해대로916번길 140(병동리 562),300,92.8,3.8,0.9590517241379308,77.09,12.4,67.69,3.97,30.526,12.215,3.627,0.135,3356.25,310.41700000000003
2017,경남,김해시,106.90958904109587,김해시 주촌면 서부로 1637번길 324( 덕암리 795),270,94.6,3.9,0.9587737843551796,77.8,12.5,68.0,4.3,32.21,14.295,3.755,0.187,3594.0,350.0
2017,경남,사천시,2430.1534246575343,사천시 사남면 외국기업로 230(방지리 202),5700,90.1,0.5,0.9944506104328524,47.1,3.9,68.2,0.5,27.41,5.526,2.782,0.013999999999999999,28029.0,6.0
2017,경남,사천시,33.36164383561644,사천시 송포공단길 86(송포동 1539-3),150,453.5,3.51,0.99226019845645,145.5,11.5,92.0,6.5,37.6,5.926,5.056,1.0,79179.0,1332.0
2017,경남,산청군,22.351232876712327,산청군 금서면 친환경로 2436(매촌리 1329),50,0.158,0.154,0.02531645569620256,0.892,0.85,0.308,0.258,0.32899999999999996,0.28800000000000003,0.013999999999999999,0.006,30.0,0.0
2017,경남,양산시,7755.868493150685,경남 양산시 충렬로 111(교동 90),13000,319.6,1.1,0.996558197747184,222.7,9.4,205.7,2.4,46.277,8.861,4.975,0.035,175881.0,13.0
2017,경남,양산시,2584.7178082191776,경남 양산시 어곡로 50(어곡동 870-5),10000,465.6,2.8,0.9939862542955328,288.7,8.4,306.8,2.0,20.574,3.341,6.07,0.02,228324.0,204.5
2017,경남,의령군,469.78904109589035,의령군 부림면 한지20길 39-44(부림면 신반리 959),900,789.9,1.1,0.9986074186605899,455.9,3.8,622.3,1.2,106.023,4.75,11.204,0.018000000000000002,59537.0,59.0
2017,경남,진주시,174.96712328767123,경남 진주시 사봉면 산업단지로 44번길 80(사곡리 1822),1000,127.2,1.0,0.9921383647798742,87.2,5.3,129.8,2.1,47.074,7.07,5.6339999999999995,0.035,34804.0,6.0
2017,경남,진주시,1716.5150684931507,진주시 정촌면 산단중앙로 70(예하리 1242),2250,251.9,1.1,0.9956331877729258,131.1,6.4,240.0,1.1,50.786,6.81,5.834,0.08900000000000001,157983.0,8.0
2017,경남,창녕군,408.145205479452,경남 창녕군 대합면 용산 유산로 94(합리 1233-4),1200,92.5,0.5,0.9945945945945946,61.4,5.3,140.0,1.6,28.938000000000002,5.045,2.642,0.046,314423.0,30.0
2017,경남,창원시,536.6575342465753,창원시 마산합포구 진북면 산단3길 87(신촌리 137번지),2000,173.0,0.4,0.9976878612716764,91.1,3.5,103.9,0.4,49.614,2.4,4.708,0.013000000000000001,89253.0,2.0
2017,경남,통영시,1033.0,통영시 광도면 공단로 902(황리 1610),3000,189.9,1.2,0.9936808846761452,115.9,4.7,182.8,1.1,47.343,7.109,6.186,1.046,275975.0,37.0
2017,경남,함안군,10215.479452054797,"함안군 칠서면 공단안길110
(대치리 18)",14000,91.7,2.3,0.9749182115594328,106.9,14.1,153.5,1.2,29.971,7.725,5.117,0.073,18931.0,0.27
2017,경남,함안군,1079.4328767123288,함안군 군북면 함안산단 7길 68(사도리 산5-5),1700,135.1,0.7,0.9948186528497408,112.3,6.6,327.7,1.1,55.288000000000004,7.442,6.0120000000000005,0.04183333333333334,778750.0,135.0
2017,경남,함안군,186.6876712328767,함안군 군북면 오장골길 96(덕대리 500),500,27.4,2.7,0.9014598540145984,12.9,6.4,12.5,2.5,2.7,2.439,0.192,0.036000000000000004,2717.5,3.3
2017,경남,함안군,95.81369863013698,함안군 가야읍 광정로 298(광정리 1209),300,62.4,2.1,0.966346153846154,79.3,9.5,223.8,3.9,62.071000000000005,9.081,2.76,0.11199999999999999,724450.0,1524.2
2017,경남,합천군,169.17808219178082,합천군 율곡면 임북공단길 12-7(임북리 433-1),300,147.8,2.84,0.9807848443843032,107.9,6.6,191.55,1.9,6.343999999999999,4.254,0.527,0.10400000000000001,296395.0,0.63
2017,경남,합천군,1190.7780821917806,합천군 야로면 야로공단길 11(야로리 436-1),3100,49.2,3.25,0.9339430894308944,49.23,10.66,73.3,2.19,7.05,3.592,1.3940000000000001,0.03,218747.0,37.0
2017,충북,청주시,22472.0,충북 청주시 직지대로 277,31000,117.5,3.8,0.9676595744680851,96.5,14.6,93.0,4.8,34.122,13.472999999999999,1.429,0.086,206168.0,277.0
2017,대전,대전시,51188.82191780822,대덕구 문평동로72번길 65(문평동 69-1),60000,159.0,1.5,0.9905660377358492,92.3,12.6,161.0,4.1,35.108000000000004,8.355,3.3369999999999997,0.11800000000000001,122255.0,122.0
2017,세종,세종시,1286.1095890410961,세종시 전의면 산단길 214 (신정리 617-1),2200,124.8,2.5,0.9799679487179488,58.3,5.9,95.3,3.8,39.2,6.7589999999999995,2.4,0.122,98576.0,38.0
2017,세종,세종시,264.73424657534247,세종시 연서면 공단로 181 (부동리 150),600,107.9,2.9,0.9731232622798888,105.2,8.9,147.0,3.7,28.246,8.79,5.321000000000001,0.11199999999999999,3191.0,12.0
2017,세종,세종시,4501.123287671233,세종시 연동면 명학산단남로 5-7 (명학리 697),8000,83.5,0.3,0.9964071856287424,35.4,5.0,20.4,0.2,8.604,1.026,0.20800000000000002,0.004,200.0,0.0
2017,세종,세종시,114.02739726027396,세종시 소정면 소정산단동로 10-10 (고등리 86-1),300,93.3,1.0,0.9892818863879956,72.7,3.4,118.7,3.6,37.2,10.2,2.8789999999999996,0.115,14395.0,0.9
2017,세종,세종시,2990.3589041095893,세종시 부강면 금호선말길 74-28,3500,145.5,4.2,0.9711340206185568,107.4,10.2,108.8,4.1,23.506,9.059,2.3369999999999997,0.065,251538.0,1460.0
2017,세종,세종시,176.78630136986303,세종시 전동면 노장공단길 60 (노장리 404-4),800,511.7,3.6,0.9929646277115496,209.0,18.2,115.1,3.0,22.814,7.522,3.883,0.098,354750.0,34.0
2017,충북,옥천군,19.898630136986306,옥천군 청산면 인정1길25(인정리1366),500,33.7,2.9,0.913946587537092,69.7,6.1,4.6,1.9,23.096,13.79,1.246,0.04,337.0,5.0
2017,충북,증평군,1216.2712328767122,충북 증평군 증평읍 삼보로 40-60,2500,49.9,0.7,0.9859719438877756,29.7,4.7,45.0,0.3,36.898,9.861,0.618,0.034,4585.0,0.1
2017,충북,진천군,10010.835616438355,충북 진천군 광혜원면 월성길 84-26,11000,241.3,2.4,0.9900538748445918,182.1,7.8,208.6,2.0,34.631,6.9479999999999995,6.087999999999999,0.063,98932.0,10.0
2017,충북,진천군,3736.780821917808,충북 진천군 덕산면 신척산단 3로 97,5500,101.49,1.82,0.9820671987387919,52.86,5.8,104.66,5.77,23.12,6.21,1.93,0.1,47074.59,222.58
2017,충북,청주시,7739.369863013699,흥덕구 오송읍 오송가락로 289(만수리 513),9750,313.7,1.9,0.9939432578897036,148.5,5.3,279.1,1.7,55.873000000000005,2.967,5.522,0.07,246603.4,36.0
2017,충북,청주시,39816.35616438357,흥덕구 옥산면 과학산업2로 95,63000,188.3,0.6,0.9968135953266064,128.1,4.7,179.3,0.7,50.258,11.054,6.0329999999999995,0.03,3800.0,15.0
2017,충북,청주시,4340.112328767124,서원구 현도면 시목외천로 138-18,8000,803.3,1.1,0.9986306485746296,256.1,7.2,256.8,1.2,28.526,2.318,9.355,0.039,243611.0,58.0
2017,충남,공주시,527.5013698630137,탄천면 탄천산업단지길 112-20(덕지리 736),1700,314.0,1.9,0.9939490445859872,203.6,8.3,231.7,2.4,28.349,2.884,6.407,0.113,87958.0,3.6
2017,충남,공주시,302.16438356164383,공주시 정안면 정안농공단지길32-16,600,554.5,2.83,0.9948963029756538,321.0,8.08,283.5,1.49,75.3,20.2,2.779,0.094,390767.0,38.0
2017,충남,공주시,252.06027397260277,충남 공주시 공단길 82(검상동 726-3),500,149.4,1.2,0.9919678714859438,97.1,7.8,154.1,6.7,39.696,11.309000000000001,3.485,0.11800000000000001,53712.0,10.0
2017,충남,공주시,45.350684931506855,충남 공주시 정안면 차령로 3514,200,591.5,2.2,0.9962806424344886,503.5,10.0,385.1,2.2,79.02,9.436,13.100999999999999,0.049,709043.0,6.0
2017,충남,공주시,75.83835616438354,월미농공단지길 26-8 (월미동 442),410,1249.0,1.6,0.998718975180144,551.6,6.9,953.5,2.63,113.94,12.940999999999999,15.5,0.052000000000000005,854287.0,19.0
2017,충남,금산군,1441.8109589041094,금산군 제원면 금강로 1(명암리 433),2380,56.98,2.1,0.9631449631449632,47.26,5.69,91.9,1.879,9.744,6.803,0.7381,0.1139,29923.95,25.0
2017,충남,금산군,57.71506849315068,금산군 복수면 복수공단길 12(용진리 115-12),200,9.3,1.9,0.7956989247311828,13.3,2.6,60.1,3.5,31.84,2.753,0.331,0.19399999999999998,2293.0,509.0
2017,충남,금산군,79.51780821917808,금산군 금성면 금성공단로 5-20(하신리 745),200,134.15,3.47,0.974133432724562,210.57,5.37,398.82,5.85,39.216,8.246,10.181000000000001,0.109,24750.0,869.0
2017,충남,금산군,102.00273972602741,금산군 추부면 신평공단로 43(신평리 1004-4),300,156.15,1.23,0.992122958693564,133.15,4.95,194.81,4.51,39.704,11.025,7.023,0.175,1300000.0,70.0
2017,충남,논산시,115.0,충남 논산시 강경읍 농공단지로 40,350,477.3,7.4,0.9844961240310076,436.3,18.5,276.3,9.4,64.154,13.017999999999999,7.05,0.142,7854.0,254.0
2017,충남,논산시,182.1205479452055,충남 논산시 은진면 동산산업단지로 123-8,850,281.1,3.0,0.9893276414087512,119.8,10.0,264.2,2.3,46.282,7.267,5.641,0.069,7400.0,147.0
2017,충남,논산시,938.6767123287673,충남 논산시 성동면 산업단지로2길 51,1600,666.5,4.05,0.9939234808702176,485.0,11.95,1057.5,3.7,72.965,7.5296,11.8285,0.1295,161000.0,103.5
2017,충남,당진시,526.2383561643836,합덕읍 합덕산단4로 54 (소소리 637),1000,68.60714285714286,3.0857142857142854,0.9550234252993232,43.578571428571436,9.642857142857142,11.94,7.9,52.95,12.57143,4.2669999999999995,0.8057,65715.0,31.0
2017,충남,당진시,6766.194520547945,송산면 유곡로 342-27 (동곡리 306-43),8300,132.4,0.5,0.9962235649546828,93.0,6.9,83.9,2.8,20.718000000000004,4.5889999999999995,0.8420000000000001,0.027000000000000003,82668.0,123.0
2017,충남,당진시,255.2082191780822,당진시 합덕읍 농공당지길 15-20,300,257.4,2.3,0.991064491064491,130.6,5.8,162.0,4.6,27.295,11.717,3.935,1.525,155664.6,140.583
2017,충남,당진시,772.427397260274,당진시 송악읍 한진1길28(한진리 206),1000,247.19,0.8,0.9967636231239128,129.64,5.542000000000001,81.3,2.845,11.1,2.662,1.1,0.147,14250.0,797.0
2017,충남,보령시,744.517808219178,주교면 관창공단길 95(관창리1226-1번지),1000,98.0538082191783,3.817945205479454,0.9610627544730822,92.32326027397278,8.885569696969712,55.88156164383566,0.6006060606060615,26.57442032967033,9.54153939393938,2.7133912328767127,0.1608372727272725,51695.890410958906,406.16438356164383
2017,충남,보령시,60.50410958904109,주포면 관산공단길3(주포면 관산리320-18),350,299.9,1.7,0.9943314438146048,89.0,3.3,437.8,2.5,50.11600000000001,7.817,5.747000000000001,0.773,12313.0,310.0
2017,충남,보령시,28.775342465753425,청소면  충서로3647-45(청소면 장곡리1173),250,218.5,1.8,0.9917620137299772,102.4,4.2,352.4,4.8,32.763000000000005,13.164000000000001,4.09,0.8909999999999999,14000.0,225.0
2017,충남,부여군,76.87945205479453,은산면 충의로622번길 7-3(은산리 16-7),200,122.9,2.7,0.9780309194467046,117.3,4.6,58.3,2.0,21.97,3.4130000000000003,0.24600000000000002,0.04,93950.0,1.5
2017,충남,서산시,3158.5479452054797,서산시 대산읍 대죽1로 430 (대죽리 12-2),12000,165.3,2.839,0.9828251663641864,143.9,9.6,89.0,2.7,25.123,9.222999999999999,2.682,0.226,13567.0,84.0
2017,충남,서산시,1289.6194520547945,서산시 성연면 왕정리 558번지(왕정리 558),3000,226.7,4.8,0.9788266431407144,117.0,8.5,151.6,4.2,49.091,6.482,5.311,0.107,90333.0,260.0
2017,충남,서산시,212.94520547945208,서산시 성연면 신당1로 105,500,402.3,0.9,0.9977628635346756,179.0,7.45,415.5,0.57,76.148,11.65,11.984000000000002,0.27,261017.0,16.0
2017,충남,서산시,49.31232876712329,서산시 성연면 명천리 579,250,318.1,4.35,0.9863250550141464,127.9,11.2,161.6,5.25,65.95100000000001,13.619000000000002,8.488,0.875,79733.0,71.95
2017,충남,서천군,314.6,장항읍 장항공단28번길 12 (원수리 450-7),600,358.08,1.73,0.9951686773905272,161.73,6.03,182.33,4.37,37.03,8.08,7.5,0.8,49000.0,25.0
2017,충남,서천군,236.1041095890411,충남 서천군 종천면 석촌리 672,800,619.4,3.2,0.994833710041976,302.9,1.47,290.5,3.9,81.8,9.4,18.2,0.4,70667.0,57.0
2017,충남,아산시,47202.80273972604,아산시 탕정로 200(명암리 527-10),75000,317.25000000000006,0.3171999999999999,0.9990001576044131,140.04042553191488,6.17768132183908,125.76875,0.25380531609195395,38.86938775510203,4.798270647058824,1.4882142857142864,0.15596647058823532,10000.0,3.8125
2017,충남,아산시,32411.712328767124,아산시 탕정로 200(명암리 527-10),55000,485.3058823529411,0.1817460317460318,0.9996255021042298,260.47933884297527,5.775989460227271,3.92156862745098,0.4894755014326646,53.30192837465561,4.808595794117646,0.11941176470588236,0.026008147058823528,10000.0,0.7083333333333334
2017,충남,아산시,97432.07671232877,아산시 탕정로 200(명암리 527-10),120000,476.0,0.2658730158730159,0.9994414432439642,252.0,6.817611101190473,15.0,0.29702233009708723,252.0,6.378210996677746,1.3791666666666669,0.031956530612244884,10000.0,0.6458333333333334
2017,충남,아산시,26033.64383561644,아산시 탕정로 200(명암리 527-10),26350,482.194,0.2702380952380953,0.9994395656203974,246.52939393939386,6.595142478873235,15.543137254901962,0.19975574285714287,63.26666666666666,5.575887813411079,0.6130120481927713,0.022196453488372105,10000.0,0.7291666666666666
2017,충남,아산시,236.11780821917807,충남 아산시 온천대로1122번길 15-9(득산동 336-7),350,157.0,3.417,0.9782356687898088,80.513,9.096,119.4,2.541,50.323,13.482999999999999,4.564,0.674,259487.5,60.292
2017,충남,아산시,904.331506849315,충남 아산시 인주면 인주산단로 23-160(걸매리 998),6000,109.44,3.55,0.967562134502924,96.74,5.57,138.82,1.11,33.93,6.95,6.75,0.58,29892.0,44.1
2017,충남,아산시,4018.2986301369865,충남 아산시 둔포면 아산밸리로117(석곡리 1846),5000,275.7558333333333,3.9279166666666665,0.985755816588951,125.46791666666664,14.583333333333336,214.23125,5.292916666666667,44.61357916666666,8.205408333333333,5.636733333333333,0.5826791666666667,462125.0,1178.3333333333333
2017,충남,예산군,446.3424657534247,충남 예산군 삽교읍 산단3길 146,3250,263.3,0.8,0.9969616407140144,130.9,6.0,141.0,2.3,30.061999999999998,5.535,4.724,0.025,372232.0,4.7
2017,충남,예산군,798.6986301369863,예산읍 예산산업단지로 67-13,1000,499.5,27.9,0.9441441441441442,293.0,44.1,500.6,14.5,63.0,16.8,4.196000000000001,0.366,69654.0,55.0
2017,충남,예산군,130.25753424657535,예산군 신암면 추사로 235-5(두곡리 250-13),400,48.1,1.1,0.9771309771309772,65.0,3.5,208.7,2.6,25.7,15.0,3.728,1.005,62730.0,354.0
2017,충남,예산군,108.52054794520548,예산군 예산읍 벚꽃로 388번길 4,300,213.0,2.1,0.9901408450704224,111.0,6.4,136.8,3.7,52.483000000000004,9.075,5.896,0.491,72583.0,21.0
2017,충남,천안시,28608.380821917814,충남 천안시 서북구 백석공단 1로 9,52000,30.6,0.2,0.9934640522875816,20.0,5.1,34.6,0.9,15.115,8.957,0.721,0.0278,18171.0,16.0
2017,충남,천안시,3082.5972602739726,충남 천안시 직산읍 신갈리 4산단1길 73,5000,195.3,1.5,0.9923195084485408,118.0,6.9,180.1,3.9,33.247,5.422000000000001,7.45,0.171,110541.0,87.0
2017,충남,천안시,292.35342465753416,동남구 성남면 5산단 3로 78(대화리145-1),2200,149.6,1.3,0.9913101604278076,94.3,4.6,150.2,1.7,41.198,2.948,3.786,0.044000000000000004,1479.0,26.0
2017,충남,천안시,731.2712328767124,천안시 서북구 성거읍 성거길 218,2500,58.0,1.7,0.9706896551724138,70.4,5.1,91.9,3.2,20.088,9.716000000000001,3.7362,1.0066,53625.0,1.8
